# Position, Conc, Conc_std
-2.046000000000001862e+01,8.556093776019976227e-01,6.758803785108063707e-04
-2.047000000000002018e+01,8.556356034734127203e-01,6.755526488403541113e-04
-2.048000000000002174e+01,8.556619060907464380e-01,6.754525218889636824e-04
-2.049000000000001975e+01,8.556881155252425986e-01,6.751250564227856583e-04
-2.050000000000002132e+01,8.557144016521540664e-01,6.750250449641521889e-04
-2.051000000000001933e+01,8.557405946579426104e-01,6.746978336975936351e-04
-2.052000000000002089e+01,8.557668643036304701e-01,6.745979344402267810e-04
-2.053000000000001890e+01,8.557930408823435364e-01,6.742709708688390249e-04
-2.054000000000002046e+01,8.558192940397403303e-01,6.741711682402967958e-04
-2.055000000000001847e+01,8.558454541833490081e-01,6.738444282949450229e-04
-2.056000000000002004e+01,8.558716908520686006e-01,6.737446999683212529e-04
-2.057000000000002160e+01,8.558978345771238727e-01,6.734181774502926961e-04
-2.058000000000001961e+01,8.559240547868072202e-01,6.733185350464171177e-04
-2.059000000000002117e+01,8.559501821229164031e-01,6.729922497532910431e-04
-2.060000000000001918e+01,8.559763858959469340e-01,6.728927098703380971e-04
-2.061000000000002075e+01,8.560024968483331831e-01,6.725666594340290677e-04
-2.062000000000001876e+01,8.560286841768830479e-01,6.724672006799313831e-04
-2.063000000000002032e+01,8.560547787353267601e-01,6.721413541114584864e-04
-2.064000000000001833e+01,8.560809496119849982e-01,6.720419444057161313e-04
-2.065000000000001990e+01,8.561070277827333985e-01,6.717162821975463001e-04
-2.066000000000002146e+01,8.561331822262068236e-01,6.716169155885933200e-04
-2.067000000000001947e+01,8.561592440417293837e-01,6.712914484600351330e-04
-2.068000000000002103e+01,8.561853820963044592e-01,6.711921517743485487e-04
-2.069000000000001904e+01,8.562114276030257098e-01,6.708669153342056721e-04
-2.070000000000002061e+01,8.562375493153350225e-01,6.707677288827953305e-04
-2.071000000000001862e+01,8.562635785500992691e-01,6.704427556715117364e-04
-2.072000000000002018e+01,8.562896839540150573e-01,6.703437076859709159e-04
-2.073000000000002174e+01,8.563156969459527756e-01,6.700190212121576779e-04
-2.074000000000001975e+01,8.563417860675216486e-01,6.699201334924750591e-04
-2.075000000000002132e+01,8.563677828306941464e-01,6.695957455865555368e-04
-2.076000000000001933e+01,8.563938556701758964e-01,6.694970140035942001e-04
-2.077000000000002089e+01,8.564198361981332219e-01,6.691729064784827669e-04
-2.078000000000001890e+01,8.564458927485537609e-01,6.690743046153465896e-04
-2.079000000000002046e+01,8.564718570500773343e-01,6.687504627681413721e-04
-2.080000000000002203e+01,8.564978973321296651e-01,6.686519887893540301e-04
-2.081000000000002004e+01,8.565238454389451084e-01,6.683284280175263038e-04
-2.082000000000002160e+01,8.565498694876593211e-01,6.682301075830048053e-04
-2.083000000000001961e+01,8.565758014281632526e-01,6.679068528774729759e-04
-2.084000000000002117e+01,8.566018092617735391e-01,6.678087027736314850e-04
-2.085000000000001918e+01,8.566277250405566202e-01,6.674857533683864431e-04
-2.086000000000002075e+01,8.566537166503100931e-01,6.673877541272040144e-04
-2.087000000000001876e+01,8.566796162547209992e-01,6.670650794970493487e-04
-2.088000000000002032e+01,8.567055916236779867e-01,6.669671938530539156e-04
-2.089000000000002188e+01,8.567314750427855730e-01,6.666447609925911901e-04
-2.090000000000001990e+01,8.567574341619657030e-01,6.665469607401004965e-04
-2.091000000000002146e+01,8.567833013934562647e-01,6.662247479195950546e-04
-2.092000000000001947e+01,8.568092442658846730e-01,6.661270185255879382e-04
-2.093000000000002103e+01,8.568350953215165822e-01,6.658050186957927431e-04
-2.094000000000001904e+01,8.568610219666401573e-01,6.657073620454586910e-04
-2.095000000000002061e+01,8.568868568709565592e-01,6.653855828464265041e-04
-2.096000000000001862e+01,8.569127673175087612e-01,6.652880119456512729e-04
-2.097000000000002018e+01,8.569385861003377958e-01,6.649664687363850092e-04
-2.098000000000002174e+01,8.569644803826608204e-01,6.648690052917636704e-04
-2.099000000000001975e+01,8.569902830760223189e-01,6.645477214857537689e-04
-2.100000000000002132e+01,8.570161612236898430e-01,6.644503898364932963e-04
-2.101000000000001933e+01,8.570419478419907255e-01,6.641293763901505573e-04
-2.102000000000002089e+01,8.570678098558435209e-01,6.640321731982794500e-04
-2.103000000000001890e+01,8.570935803850253665e-01,6.637114074469572383e-04
-2.104000000000002046e+01,8.571194262455378299e-01,6.636143011468546111e-04
-2.105000000000002203e+01,8.571451806714157629e-01,6.632937528469378058e-04
-2.106000000000002004e+01,8.571710103772808287e-01,6.631967246104211559e-04
-2.107000000000002160e+01,8.571967487136954444e-01,6.628763914199662776e-04
-2.108000000000001961e+01,8.572225622898613784e-01,6.627794511114750570e-04
-2.109000000000002117e+01,8.572482845603085488e-01,6.624593445631278207e-04
-2.110000000000001918e+01,8.572740820232054304e-01,6.623624941334926939e-04
-2.111000000000002075e+01,8.572997882354488342e-01,6.620426047789729424e-04
-2.112000000000002231e+01,8.573255695885582117e-01,6.619458239822892387e-04
-2.113000000000002032e+01,8.573512597535108970e-01,6.616261370981474073e-04
-2.114000000000002188e+01,8.573770250152525918e-01,6.615294182801716768e-04
-2.115000000000001990e+01,8.574026991600125491e-01,6.612099393523997431e-04
-2.116000000000002146e+01,8.574284483605573159e-01,6.611132947813949971e-04
-2.117000000000001947e+01,8.574541065139390517e-01,6.607940375849605643e-04
-2.118000000000002103e+01,8.574798396810056067e-01,6.606974818210548626e-04
-2.119000000000001904e+01,8.575054818688150338e-01,6.603784595910759019e-04
-2.120000000000002061e+01,8.575311990297301845e-01,6.602820096726345379e-04
-2.121000000000002217e+01,8.575568252793217550e-01,6.599632408318487770e-04
-2.122000000000002018e+01,8.575825264646673718e-01,6.598669208448338167e-04
-2.123000000000002174e+01,8.576081368050547660e-01,6.595484292406906613e-04
-2.124000000000001975e+01,8.576338220425910874e-01,6.594522628458851813e-04
-2.125000000000002132e+01,8.576594164935072984e-01,6.591340638100374625e-04
-2.126000000000001933e+01,8.576850857935208738e-01,6.590380553004880669e-04
-2.127000000000002089e+01,8.577106643554933685e-01,6.587201396013590187e-04
-2.128000000000001890e+01,8.577363177099996960e-01,6.586242674332445099e-04
-2.129000000000002046e+01,8.577618803755390209e-01,6.583066099623048357e-04
-2.130000000000002203e+01,8.577875177786800087e-01,6.582108496303052400e-04
-2.131000000000002004e+01,8.578130645522089592e-01,6.578934359463336091e-04
-2.132000000000002160e+01,8.578386860181925755e-01,6.577977845200080973e-04
-2.133000000000001961e+01,8.578642169239281134e-01,6.574806240699014419e-04
-2.134000000000002117e+01,8.578898224833984010e-01,6.573851003081759587e-04
-2.135000000000001918e+01,8.579153375497163836e-01,6.570682132296884817e-04
-2.136000000000002075e+01,8.579409272272010556e-01,6.569728358359874700e-04
-2.137000000000002231e+01,8.579664264690599618e-01,6.566562323091433128e-04
-2.138000000000002032e+01,8.579920002719545469e-01,6.565610012682419720e-04
-2.139000000000002188e+01,8.580174836933087690e-01,6.562446730323587404e-04
-2.140000000000001990e+01,8.580430416229680723e-01,6.561495716071352909e-04
-2.141000000000002146e+01,8.580685092302766659e-01,6.558335037522166787e-04
-2.142000000000001947e+01,8.580940512936842124e-01,6.557385168958391759e-04
-2.143000000000002103e+01,8.581195030967564419e-01,6.554226993998281056e-04
-2.144000000000002260e+01,8.581450293012644615e-01,6.553278184758876872e-04
-2.145000000000002061e+01,8.581704653032514729e-01,6.550122404769191491e-04
-2.146000000000002217e+01,8.581959756457142596e-01,6.549174518809973335e-04
-2.147000000000002018e+01,8.582213958362100437e-01,6.546020905497639810e-04
-2.148000000000002174e+01,8.582468903006481575e-01,6.545073651501089615e-04
-2.149000000000001975e+01,8.582722946666343500e-01,6.541921870224456535e-04
-2.150000000000002132e+01,8.582977732495039591e-01,6.540974976215851826e-04
-2.151000000000001933e+01,8.583231618054222301e-01,6.537824920207641879e-04
-2.152000000000002089e+01,8.583486245397078385e-01,6.536878512693148225e-04
-2.153000000000002245e+01,8.583739973264803425e-01,6.533730469431994975e-04
-2.154000000000002046e+01,8.583994442592127738e-01,6.532784950871377110e-04
-2.155000000000002203e+01,8.584248013154029966e-01,6.529639267800304344e-04
-2.156000000000002004e+01,8.584502324814821117e-01,6.528694912554408808e-04
-2.157000000000002160e+01,8.584755738353030408e-01,6.525551771355427542e-04
-2.158000000000001961e+01,8.585009892609967164e-01,6.524608692223630296e-04
-2.159000000000002117e+01,8.585263723129251678e-01,6.521081245753460086e-04
-2.160000000000001918e+01,8.585517146508137021e-01,6.520526523468090285e-04
-2.161000000000002075e+01,8.585770820189168040e-01,6.517002150317377073e-04
-2.162000000000002231e+01,8.586024087124906057e-01,6.516448761416472396e-04
-2.163000000000002032e+01,8.586277604301191246e-01,6.512927700347118142e-04
-2.164000000000002188e+01,8.586530715115590073e-01,6.512375894638856204e-04
-2.165000000000001990e+01,8.586784076039649660e-01,6.508858356680526872e-04
-2.166000000000002146e+01,8.587037030885124045e-01,6.508308264180132606e-04
-2.167000000000001947e+01,8.587290235597975219e-01,6.504794237615375016e-04
-2.168000000000002103e+01,8.587543034361228012e-01,6.504245703250784291e-04
-2.169000000000002260e+01,8.587796082647968232e-01,6.500734861825910749e-04
-2.170000000000002061e+01,8.588048724954997493e-01,6.500187416897398266e-04
-2.171000000000002217e+01,8.588301616449551812e-01,6.496679192648962316e-04
-2.172000000000002018e+01,8.588554101922928341e-01,6.496132251861369382e-04
-2.173000000000002174e+01,8.588806836439575321e-01,6.492626172014600303e-04
-2.174000000000001975e+01,8.589059165035307641e-01,6.492079413590514259e-04
-2.175000000000002132e+01,8.589311742708818365e-01,6.488575347367296934e-04
-2.176000000000002288e+01,8.589563914683061574e-01,6.488028794817922700e-04
-2.177000000000002089e+01,8.589816335824360660e-01,6.484526870922349868e-04
-2.178000000000002245e+01,8.590068351565028903e-01,6.483980760498031818e-04
-2.179000000000002046e+01,8.590320616559952160e-01,6.480481261411479010e-04
-2.180000000000002203e+01,8.590572476500193400e-01,6.479935937342743389e-04
-2.181000000000002004e+01,8.590824585708390915e-01,6.476439175510504851e-04
-2.182000000000002160e+01,8.591076290157120265e-01,6.475894889089838912e-04
-2.183000000000001961e+01,8.591328243753260097e-01,6.472400976372414891e-04
-2.184000000000002117e+01,8.591579792805108529e-01,6.471857712071679963e-04
-2.185000000000002274e+01,8.591831590846630284e-01,6.468366563838018292e-04
-2.186000000000002075e+01,8.592082984551594471e-01,6.467824213745028243e-04
-2.187000000000002231e+01,8.592334627115333356e-01,6.464335752399640294e-04
-2.188000000000002032e+01,8.592585865556429114e-01,6.463794261840755378e-04
-2.189000000000002188e+01,8.592837352736483192e-01,6.460308444801922834e-04
-2.190000000000001990e+01,8.593088436008512465e-01,6.459767769612322595e-04
-2.191000000000002146e+01,8.593339767902553605e-01,6.456284548877907169e-04
-2.192000000000001947e+01,8.593590696074887569e-01,6.455744604981400502e-04
-2.193000000000002103e+01,8.593841872725076492e-01,6.452263849787934647e-04
-2.194000000000002260e+01,8.594092645814200848e-01,6.451724464704071491e-04
-2.195000000000002061e+01,8.594343667291163280e-01,6.448246033099930058e-04
-2.196000000000002217e+01,8.594594285443643011e-01,6.447707159652076069e-04
-2.197000000000002018e+01,8.594845151991085119e-01,6.444231131924564723e-04
-2.198000000000002174e+01,8.595095615527567068e-01,6.443692962417968233e-04
-2.199000000000001975e+01,8.595346327469149950e-01,6.440219567355593127e-04
-2.200000000000002132e+01,8.595596636719327055e-01,6.439682326348908142e-04
-2.201000000000002288e+01,8.595847194335347607e-01,6.436211742343892145e-04
-2.202000000000002089e+01,8.596097349554282507e-01,6.435675562122829914e-04
-2.203000000000002245e+01,8.596347753046965634e-01,6.432207876712992900e-04
-2.204000000000002046e+01,8.596597754384900369e-01,6.431672808526708082e-04
-2.205000000000002203e+01,8.596848003853172493e-01,6.428208018423224677e-04
-2.206000000000002004e+01,8.597097851357062837e-01,6.427674025075497859e-04
-2.207000000000002160e+01,8.597347946832676335e-01,6.424212045445863543e-04
-2.208000000000002316e+01,8.597597640513860995e-01,6.423679024289001864e-04
-2.209000000000002117e+01,8.597847582036458602e-01,6.420219744854840579e-04
-2.210000000000002274e+01,8.598097121954080269e-01,6.419687622126141278e-04
-2.211000000000002075e+01,8.598346909612246680e-01,6.416230996615622257e-04
-2.212000000000002231e+01,8.598596295868288220e-01,6.415699773393472929e-04
-2.213000000000002032e+01,8.598845929766150142e-01,6.412245806418058209e-04
-2.214000000000002188e+01,8.599095162479505339e-01,6.411715501520573240e-04
-2.215000000000001990e+01,8.599344642741528766e-01,6.408264207744095034e-04
-2.216000000000002146e+01,8.599593722057442546e-01,6.407734815738418653e-04
-2.217000000000002302e+01,8.599843048842638060e-01,6.404286204505058207e-04
-2.218000000000002103e+01,8.600091974952629448e-01,6.403757728638313036e-04
-2.219000000000002260e+01,8.600341148486486675e-01,6.400311864486595698e-04
-2.220000000000002061e+01,8.600589921670122040e-01,6.399784414181414367e-04
-2.221000000000002217e+01,8.600838942257291730e-01,6.396341481064998650e-04
-2.222000000000002018e+01,8.601087562833499289e-01,6.395815279770375927e-04
-2.223000000000002174e+01,8.601336430711299386e-01,6.392375465861980339e-04
-2.224000000000001975e+01,8.601584898804736090e-01,6.391850608497796557e-04
-2.225000000000002132e+01,8.601833613963865144e-01,6.388413842034184470e-04
-2.226000000000002288e+01,8.602081929446676600e-01,6.387890107792522322e-04
-2.227000000000002089e+01,8.602330491752009367e-01,6.384456086786023839e-04
-2.228000000000002245e+01,8.602578654472943231e-01,6.383933130621465305e-04
-2.229000000000002046e+01,8.602827063873884628e-01,6.380501569679532074e-04
-2.230000000000002203e+01,8.603075073850742216e-01,6.379979171580747038e-04
-2.231000000000002004e+01,8.603323330492562704e-01,6.376549984740855067e-04
-2.232000000000002160e+01,8.603571187954901500e-01,6.376028193647007881e-04
-2.233000000000002316e+01,8.603819292071324121e-01,6.372601492229667272e-04
-2.234000000000002117e+01,8.604066997191519572e-01,6.372080417453301763e-04
-2.235000000000002274e+01,8.604314948823268416e-01,6.368656154752773196e-04
-2.236000000000002075e+01,8.604562501543654429e-01,6.368135616319029477e-04
-2.237000000000002231e+01,8.604810300644387677e-01,6.364713538652711769e-04
-2.238000000000002032e+01,8.605057700984367619e-01,6.364193321268052719e-04
-2.239000000000002188e+01,8.605305347711610375e-01,6.360773354761117089e-04
-2.240000000000002345e+01,8.605552595940727523e-01,6.360253539785787856e-04
-2.241000000000002146e+01,8.605800090596924523e-01,6.356835851044996327e-04
-2.242000000000002302e+01,8.606047187048369018e-01,6.356316676777258243e-04
-2.243000000000002103e+01,8.606294529917437597e-01,6.352901479830629214e-04
-2.244000000000002260e+01,8.606541474888627086e-01,6.352383178119979561e-04
-2.245000000000002061e+01,8.606788666244258312e-01,6.348970689393043957e-04
-2.246000000000002217e+01,8.607035460036677188e-01,6.348453472153211489e-04
-2.247000000000002018e+01,8.607282500146290483e-01,6.345043881957274437e-04
-2.248000000000002174e+01,8.607529143003727068e-01,6.344527868220043365e-04
-2.249000000000002331e+01,8.607776032036275060e-01,6.341121234938728321e-04
-2.250000000000002132e+01,8.608022524058276392e-01,6.340606386607493782e-04
-2.251000000000002288e+01,8.608269262082380857e-01,6.337202635015856201e-04
-2.252000000000002089e+01,8.608515603331124977e-01,6.336688858529476286e-04
-2.253000000000002245e+01,8.608762190474081866e-01,6.333287959138061670e-04
-2.254000000000002046e+01,8.609008381103619989e-01,6.332775293564872621e-04
-2.255000000000002203e+01,8.609254817487398403e-01,6.329377285783983247e-04
-2.256000000000002004e+01,8.609500857506624527e-01,6.328865698389555747e-04
-2.257000000000002160e+01,8.609747143029526928e-01,6.325470381476181077e-04
-2.258000000000002316e+01,8.609993032237828192e-01,6.324959529560873674e-04
-2.259000000000002117e+01,8.610239166741145977e-01,6.321566508546371498e-04
-2.260000000000002274e+01,8.610484905009714307e-01,6.321056003070246775e-04
-2.261000000000002075e+01,8.610730888509127157e-01,6.317665010283576594e-04
-2.262000000000002231e+01,8.610976475976170885e-01,6.317154767448960890e-04
-2.263000000000002032e+01,8.611222308722054075e-01,6.313765888684568254e-04
-2.264000000000002188e+01,8.611467745724399325e-01,6.313256164471180328e-04
-2.265000000000002345e+01,8.611713428038675344e-01,6.309869672601569994e-04
-2.266000000000002146e+01,8.611958714940266546e-01,6.309360758891390669e-04
-2.267000000000002302e+01,8.612204247175920813e-01,6.305976932283667395e-04
-2.268000000000002103e+01,8.612449384376842376e-01,6.305469103320994733e-04
-2.269000000000002260e+01,8.612694766876533015e-01,6.302088206704860437e-04
-2.270000000000002061e+01,8.612939754670865256e-01,6.301581643000455941e-04
-2.271000000000002217e+01,8.613184987640611912e-01,6.298203784824298697e-04
-2.272000000000002373e+01,8.613429826194293204e-01,6.297698510998630790e-04
-2.273000000000002174e+01,8.613674909801191104e-01,6.294323721103382840e-04
-2.274000000000002331e+01,8.613919599262761517e-01,6.293819776709646228e-04
-2.275000000000002132e+01,8.614164533600412454e-01,6.290448068891896227e-04
-2.276000000000002288e+01,8.614409073938851247e-01,6.289945406248474225e-04
-2.277000000000002089e+01,8.614653858868933645e-01,6.286576576400291529e-04
-2.278000000000002245e+01,8.614898249840808875e-01,6.286074877001017599e-04
-2.279000000000002046e+01,8.615142885178556087e-01,6.282708559495868168e-04
-2.280000000000002203e+01,8.615387126662942263e-01,6.282207480168105736e-04
-2.281000000000002359e+01,8.615631612448151344e-01,6.278843462350079977e-04
-2.282000000000002160e+01,8.615875704581906769e-01,6.278342898403908032e-04
-2.283000000000002316e+01,8.616120041005389529e-01,6.274981173703486712e-04
-2.284000000000002117e+01,8.616364491300217976e-01,6.275065823611171260e-04
-2.285000000000002274e+01,8.616608171193357313e-01,6.271121796732429541e-04
-2.286000000000002075e+01,8.616852472163004650e-01,6.271206728886777196e-04
-2.287000000000002231e+01,8.617096003162837414e-01,6.267265321301314926e-04
-2.288000000000002032e+01,8.617340154852636269e-01,6.267350468368714130e-04
-2.289000000000002188e+01,8.617583537018489448e-01,6.263411593574722989e-04
-2.290000000000002345e+01,8.617827539522071589e-01,6.263496862008560142e-04
-2.291000000000002146e+01,8.618070773013051245e-01,6.259560493196337670e-04
-2.292000000000002302e+01,8.618314626542260548e-01,6.259645873174537979e-04
-2.293000000000002103e+01,8.618557711622691908e-01,6.255712096860097712e-04
-2.294000000000002260e+01,8.618801416444110686e-01,6.255797675189748303e-04
-2.295000000000002061e+01,8.619044353349060161e-01,6.251866586420125804e-04
-2.296000000000002217e+01,8.619287909673970516e-01,6.251952431833043789e-04
-2.297000000000002373e+01,8.619530698623114606e-01,6.248024111658354680e-04
-2.298000000000002174e+01,8.619774106719594320e-01,6.248110348761063077e-04
-2.299000000000002331e+01,8.620016748045219446e-01,6.244185008155782009e-04
-2.300000000000002132e+01,8.620260008294956533e-01,6.244271910449552361e-04
-2.301000000000002288e+01,8.620502502378395437e-01,6.240349865127640385e-04
-2.302000000000002089e+01,8.620745615178453392e-01,6.240437739361397998e-04
-2.303000000000002245e+01,8.620987963122251907e-01,6.236519388958370767e-04
-2.304000000000002402e+01,8.621230938836974556e-01,6.236612395210005448e-04
-2.305000000000002203e+01,8.621473243812106668e-01,6.232757441018669945e-04
-2.306000000000002359e+01,8.621716466060422857e-01,6.233191434759434739e-04
-2.307000000000002160e+01,8.621958769395414723e-01,6.228490859631885795e-04
-2.308000000000002316e+01,8.622201468114568668e-01,6.228358086382815208e-04
-2.309000000000002117e+01,8.622445688939772701e-01,6.224162953035051581e-04
-2.310000000000002274e+01,8.622687682676286602e-01,6.223105990827642415e-04
-2.311000000000002075e+01,8.622929927044675757e-01,6.219712996352843833e-04
-2.312000000000002231e+01,8.623171525452537622e-01,6.218638666787433718e-04
-2.313000000000002387e+01,8.623412781864613352e-01,6.216195200258669987e-04
-2.314000000000002188e+01,8.623654575492027963e-01,6.216402810560754579e-04
-2.315000000000002345e+01,8.623896745702148703e-01,6.212132088003009594e-04
-2.316000000000002146e+01,8.624139157723705873e-01,6.211957657982429114e-04
-2.317000000000002302e+01,8.624380607384083408e-01,6.208355320861202011e-04
-2.318000000000002103e+01,8.624622548815013001e-01,6.208563174059699222e-04
-2.319000000000002260e+01,8.624863701823570761e-01,6.204737774620552046e-04
-2.320000000000002061e+01,8.625105461238319338e-01,6.204886416341710191e-04
-2.321000000000002217e+01,8.625346457406073419e-01,6.201038838877860919e-04
-2.322000000000002373e+01,8.625588062696830649e-01,6.201170989137224808e-04
-2.323000000000002174e+01,8.625828909466392025e-01,6.197314212472003090e-04
-2.324000000000002331e+01,8.626070366611975349e-01,6.197438303834818842e-04
-2.325000000000002132e+01,8.626311067353116258e-01,6.193578479989198492e-04
-2.326000000000002288e+01,8.626552379122809366e-01,6.193698810521995526e-04
-2.327000000000002089e+01,8.626792935190796818e-01,6.189838838041186817e-04
-2.328000000000002245e+01,8.627034102494908208e-01,6.189957228709200288e-04
-2.329000000000002402e+01,8.627274514195087951e-01,6.186098160081083056e-04
-2.330000000000002203e+01,8.627515537155642233e-01,6.186215193687723529e-04
-2.331000000000002359e+01,8.627755804522505567e-01,6.182357387315654679e-04
-2.332000000000002160e+01,8.627996683140748413e-01,6.182473322093092610e-04
-2.333000000000002316e+01,8.628236806221183386e-01,6.178617008724840041e-04
-2.334000000000002117e+01,8.628477540489165598e-01,6.178732019603052619e-04
-2.335000000000002274e+01,8.628717519339063058e-01,6.174877358145131664e-04
-2.336000000000002430e+01,8.628958109294408985e-01,6.174991581697999348e-04
-2.337000000000002231e+01,8.629197944102229290e-01,6.171138799252944918e-04
-2.338000000000002387e+01,8.629438389969306122e-01,6.171252517417413286e-04
-2.339000000000002188e+01,8.629678081055907057e-01,6.167401993416387436e-04
-2.340000000000002345e+01,8.629918383068878596e-01,6.167515572366840055e-04
-2.341000000000002146e+01,8.630157930552290191e-01,6.163667532074931484e-04
-2.342000000000002302e+01,8.630398088656261457e-01,6.163781099069732790e-04
-2.343000000000002103e+01,8.630637492377578601e-01,6.159935452062646928e-04
-2.344000000000002260e+01,8.630877506365010055e-01,6.160048945029642864e-04
-2.345000000000002416e+01,8.631116766150050967e-01,6.156205554667403034e-04
-2.346000000000002217e+01,8.631356635881571870e-01,6.156318930420259100e-04
-2.347000000000002373e+01,8.631595751668466043e-01,6.152477750401427140e-04
-2.348000000000002174e+01,8.631835477112145272e-01,6.152590988086513099e-04
-2.349000000000002331e+01,8.632074448946951417e-01,6.148752031799243527e-04
-2.350000000000002132e+01,8.632314030148990902e-01,6.148865112148016454e-04
-2.351000000000002288e+01,8.632552858122022332e-01,6.145028401258721424e-04
-2.352000000000002089e+01,8.632792295131881399e-01,6.145141270693606000e-04
-2.353000000000002245e+01,8.633030979330428289e-01,6.141306781123653628e-04
-2.354000000000002402e+01,8.633270272247002275e-01,6.141419403855272749e-04
-2.355000000000002203e+01,8.633508812880331673e-01,6.137587225775111184e-04
-2.356000000000002359e+01,8.633747961967688234e-01,6.137699779769023806e-04
-2.357000000000002160e+01,8.633986359334683280e-01,6.133870172399278698e-04
-2.358000000000002316e+01,8.634225364834181571e-01,6.133982895088716534e-04
-2.359000000000002117e+01,8.634463619083104780e-01,6.130155985220779938e-04
-2.360000000000002274e+01,8.634702481037006550e-01,6.130268915759095856e-04
-2.361000000000002430e+01,8.634940592121035374e-01,6.126444588979378493e-04
-2.362000000000002231e+01,8.635179310438987343e-01,6.126557630786831762e-04
-2.363000000000002387e+01,8.635417278228770810e-01,6.122735692297977218e-04
-2.364000000000002188e+01,8.635655852794890119e-01,6.122848757166248065e-04
-2.365000000000002345e+01,8.635893677153690939e-01,6.119029041684604774e-04
-2.366000000000002146e+01,8.636132107844951555e-01,6.119141989169332415e-04
-2.367000000000002302e+01,8.636369788713804674e-01,6.115324335232568157e-04
-2.368000000000002458e+01,8.636608075558828146e-01,6.115436996618794138e-04
-2.369000000000002260e+01,8.636845613156106660e-01,6.111621416367705095e-04
-2.370000000000002416e+01,8.637083756493801889e-01,6.111733871645386130e-04
-2.371000000000002217e+01,8.637321151268428920e-01,6.107920654521247069e-04
-2.372000000000002373e+01,8.637559151579985439e-01,6.108033252460394512e-04
-2.373000000000002174e+01,8.637796403947936019e-01,6.104222782497711018e-04
-2.374000000000002331e+01,8.638034261576704731e-01,6.104335909981002456e-04
-2.375000000000002132e+01,8.638271371673862387e-01,6.100528389880392321e-04
-2.376000000000002288e+01,8.638509086605936638e-01,6.100642139455161482e-04
-2.377000000000002444e+01,8.638746054238169991e-01,6.096837383010204415e-04
-2.378000000000002245e+01,8.638983626221832246e-01,6.096951471860407494e-04
-2.379000000000002402e+01,8.639220451186909733e-01,6.093149141142283369e-04
-2.380000000000002203e+01,8.639457880126881761e-01,6.093263307005065705e-04
-2.381000000000002359e+01,8.639694562480382256e-01,6.089463296350776638e-04
-2.382000000000002160e+01,8.639931848507949042e-01,6.089577492605479508e-04
-2.383000000000002316e+01,8.640168388427238444e-01,6.085779842112233823e-04
-2.384000000000002117e+01,8.640405531701048636e-01,6.085894051349838123e-04
-2.385000000000002274e+01,8.640641929336549953e-01,6.082098757254235637e-04
-2.386000000000002430e+01,8.640878929998444535e-01,6.082212935569554805e-04
-2.387000000000002231e+01,8.641115185538835730e-01,6.078420020074206363e-04
-2.388000000000002387e+01,8.641352043837056129e-01,6.078534269181549033e-04
-2.389000000000002188e+01,8.641588157566579831e-01,6.074743925965224488e-04
-2.390000000000002345e+01,8.641824873778483074e-01,6.074858466243167159e-04
-2.391000000000002146e+01,8.642060845921307743e-01,6.071070866472998628e-04
-2.392000000000002302e+01,8.642297420227205151e-01,6.071185799124979290e-04
-2.393000000000002458e+01,8.642533250942405765e-01,6.067401001284270694e-04
-2.394000000000002260e+01,8.642769683474930131e-01,6.067516371189280279e-04
-2.395000000000002416e+01,8.643005372844446699e-01,6.063734372476626677e-04
-2.396000000000002217e+01,8.643241663629079863e-01,6.063850140849230902e-04
-2.397000000000002373e+01,8.643477211649639447e-01,6.060070824938099468e-04
-2.398000000000002174e+01,8.643713360701643644e-01,6.060186884338466563e-04
-2.399000000000002331e+01,8.643948767469118444e-01,6.056410199793083255e-04
-2.400000000000002487e+01,8.644184774965080198e-01,6.056526602856299180e-04
-2.401000000000002288e+01,8.644420040729099419e-01,6.052752705079535557e-04
-2.402000000000002444e+01,8.644655906952871671e-01,6.052869652966919901e-04
-2.403000000000002245e+01,8.644891031984747176e-01,6.049098757505941585e-04
-2.404000000000002402e+01,8.645126757137922002e-01,6.049216374789088708e-04
-2.405000000000002203e+01,8.645361741550230406e-01,6.045448507707448056e-04
-2.406000000000002359e+01,8.645597325648419762e-01,6.045566690972128737e-04
-2.407000000000002160e+01,8.645832169425607949e-01,6.041801683274298541e-04
-2.408000000000002316e+01,8.646067612440894168e-01,6.041920257808692249e-04
-2.409000000000002473e+01,8.646302315592493404e-01,6.038157954125909950e-04
-2.410000000000002274e+01,8.646537617562937150e-01,6.038276831100529299e-04
-2.411000000000002430e+01,8.646772180161630406e-01,6.034517163873519665e-04
-2.412000000000002231e+01,8.647007341195958041e-01,6.034636351152323705e-04
-2.413000000000002387e+01,8.647241763380564272e-01,6.030879348239980313e-04
-2.414000000000002188e+01,8.647476783663542443e-01,6.030998946615475980e-04
-2.415000000000002345e+01,8.647711065633840732e-01,6.027244730201798944e-04
-2.416000000000002146e+01,8.647945945359011288e-01,6.027364873939578590e-04
-2.417000000000002302e+01,8.648180087235113334e-01,6.023613506182422727e-04
-2.418000000000002458e+01,8.648414826447801129e-01,6.023734163118034043e-04
-2.419000000000002260e+01,8.648648828227089025e-01,6.019985521231010009e-04
-2.420000000000002416e+01,8.648883426918253514e-01,6.020106519651506399e-04
-2.421000000000002217e+01,8.649117288648553448e-01,6.016360470032644644e-04
-2.422000000000002373e+01,8.649351746910022287e-01,6.016481720953240856e-04
-2.423000000000002174e+01,8.649585468728521187e-01,6.012738242503860853e-04
